"","Respondent","experiment","Choice_Set","Choice","alternative","Philips","Krups","Capacity5","Capacity10","Price59","Price79","Grinder","Filter","urb"
"2310",97,770,2,TRUE,3,0,1,1,0,0,1,1,0,0
"2311",97,771,3,TRUE,1,0,0,0,0,1,0,0,0,0
"2312",97,771,3,FALSE,2,1,0,0,1,1,0,1,0,0
"2313",97,771,3,FALSE,3,0,1,1,0,0,1,1,0,0
"2314",97,772,4,FALSE,1,0,0,0,1,0,1,0,1,0
"2315",97,772,4,FALSE,2,0,0,0,0,0,0,1,0,0
"2316",97,772,4,TRUE,3,0,1,1,0,0,1,1,0,0
"2317",97,773,5,TRUE,1,0,1,0,0,0,1,1,0,0
"2318",97,773,5,FALSE,2,1,0,1,0,0,0,0,1,0
"2319",97,773,5,FALSE,3,0,1,1,0,0,1,1,0,0
"2320",97,774,6,FALSE,1,0,0,1,0,0,1,0,0,0
"2321",97,774,6,FALSE,2,0,0,0,0,0,0,1,1,0
"2322",97,774,6,TRUE,3,0,1,1,0,0,1,1,0,0
"2323",97,775,7,FALSE,1,0,0,1,0,0,1,1,0,0
"2324",97,775,7,TRUE,2,1,0,0,0,0,1,0,0,0
"2325",97,775,7,FALSE,3,0,1,1,0,0,1,1,0,0
"2326",97,776,8,FALSE,1,0,1,1,0,1,0,1,1,0
"2327",97,776,8,TRUE,2,0,0,0,0,1,0,0,1,0
"2328",97,776,8,FALSE,3,0,1,1,0,0,1,1,0,0
"2329",98,777,1,TRUE,1,0,1,0,0,0,1,0,1,0
"2330",98,777,1,FALSE,2,1,0,0,0,0,1,1,1,0
"2331",98,777,1,FALSE,3,0,1,1,0,0,1,1,0,0
"2332",98,778,2,FALSE,1,0,1,0,1,0,0,0,0,0
"2333",98,778,2,FALSE,2,0,0,0,1,0,1,1,1,0
"2334",98,778,2,TRUE,3,0,1,1,0,0,1,1,0,0
"2335",98,779,3,FALSE,1,0,0,0,0,1,0,0,0,0
"2336",98,779,3,FALSE,2,1,0,0,1,1,0,1,0,0
"2337",98,779,3,TRUE,3,0,1,1,0,0,1,1,0,0
"2338",98,780,4,FALSE,1,0,0,0,1,0,1,0,1,0
"2339",98,780,4,FALSE,2,0,0,0,0,0,0,1,0,0
"2340",98,780,4,TRUE,3,0,1,1,0,0,1,1,0,0
"2341",98,781,5,FALSE,1,0,1,0,0,0,1,1,0,0
"2342",98,781,5,TRUE,2,1,0,1,0,0,0,0,1,0
"2343",98,781,5,FALSE,3,0,1,1,0,0,1,1,0,0
"2344",98,782,6,FALSE,1,0,0,1,0,0,1,0,0,0
"2345",98,782,6,FALSE,2,0,0,0,0,0,0,1,1,0
"2346",98,782,6,TRUE,3,0,1,1,0,0,1,1,0,0
"2347",98,783,7,FALSE,1,0,0,1,0,0,1,1,0,0
"2348",98,783,7,FALSE,2,1,0,0,0,0,1,0,0,0
"2349",98,783,7,TRUE,3,0,1,1,0,0,1,1,0,0
"2350",98,784,8,TRUE,1,0,1,1,0,1,0,1,1,0
"2351",98,784,8,FALSE,2,0,0,0,0,1,0,0,1,0
"2352",98,784,8,FALSE,3,0,1,1,0,0,1,1,0,0
"2353",99,785,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2354",99,785,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2355",99,785,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2356",99,786,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2357",99,786,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2358",99,786,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2359",99,787,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2360",99,787,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2361",99,787,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2362",99,788,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2363",99,788,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2364",99,788,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2365",99,789,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2366",99,789,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2367",99,789,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2368",99,790,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2369",99,790,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2370",99,790,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2371",99,791,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2372",99,791,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2373",99,791,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2374",99,792,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2375",99,792,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2376",99,792,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2377",100,793,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2378",100,793,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2379",100,793,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2380",100,794,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2381",100,794,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2382",100,794,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2383",100,795,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2384",100,795,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2385",100,795,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2386",100,796,4,FALSE,1,0,0,0,1,0,1,0,1,1
"2387",100,796,4,TRUE,2,0,0,0,0,0,0,1,0,1
"2388",100,796,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2389",100,797,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2390",100,797,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2391",100,797,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2392",100,798,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2393",100,798,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2394",100,798,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2395",100,799,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2396",100,799,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2397",100,799,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2398",100,800,8,TRUE,1,0,1,1,0,1,0,1,1,1
"2399",100,800,8,FALSE,2,0,0,0,0,1,0,0,1,1
"2400",100,800,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2401",101,801,1,TRUE,1,0,1,0,0,0,1,0,1,1
"2402",101,801,1,FALSE,2,1,0,0,0,0,1,1,1,1
"2403",101,801,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2404",101,802,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2405",101,802,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2406",101,802,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2407",101,803,3,TRUE,1,0,0,0,0,1,0,0,0,1
"2408",101,803,3,FALSE,2,1,0,0,1,1,0,1,0,1
"2409",101,803,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2410",101,804,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2411",101,804,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2412",101,804,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2413",101,805,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2414",101,805,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2415",101,805,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2416",101,806,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2417",101,806,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2418",101,806,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2419",101,807,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2420",101,807,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2421",101,807,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2422",101,808,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2423",101,808,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2424",101,808,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2425",102,809,1,FALSE,1,0,1,0,0,0,1,0,1,0
"2426",102,809,1,FALSE,2,1,0,0,0,0,1,1,1,0
"2427",102,809,1,TRUE,3,0,1,1,0,0,1,1,0,0
"2428",102,810,2,FALSE,1,0,1,0,1,0,0,0,0,0
"2429",102,810,2,FALSE,2,0,0,0,1,0,1,1,1,0
"2430",102,810,2,TRUE,3,0,1,1,0,0,1,1,0,0
"2431",102,811,3,FALSE,1,0,0,0,0,1,0,0,0,0
"2432",102,811,3,FALSE,2,1,0,0,1,1,0,1,0,0
"2433",102,811,3,TRUE,3,0,1,1,0,0,1,1,0,0
"2434",102,812,4,FALSE,1,0,0,0,1,0,1,0,1,0
"2435",102,812,4,FALSE,2,0,0,0,0,0,0,1,0,0
"2436",102,812,4,TRUE,3,0,1,1,0,0,1,1,0,0
"2437",102,813,5,FALSE,1,0,1,0,0,0,1,1,0,0
"2438",102,813,5,FALSE,2,1,0,1,0,0,0,0,1,0
"2439",102,813,5,TRUE,3,0,1,1,0,0,1,1,0,0
"2440",102,814,6,FALSE,1,0,0,1,0,0,1,0,0,0
"2441",102,814,6,FALSE,2,0,0,0,0,0,0,1,1,0
"2442",102,814,6,TRUE,3,0,1,1,0,0,1,1,0,0
"2443",102,815,7,TRUE,1,0,0,1,0,0,1,1,0,0
"2444",102,815,7,FALSE,2,1,0,0,0,0,1,0,0,0
"2445",102,815,7,FALSE,3,0,1,1,0,0,1,1,0,0
"2446",102,816,8,TRUE,1,0,1,1,0,1,0,1,1,0
"2447",102,816,8,FALSE,2,0,0,0,0,1,0,0,1,0
"2448",102,816,8,FALSE,3,0,1,1,0,0,1,1,0,0
"2449",103,817,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2450",103,817,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2451",103,817,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2452",103,818,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2453",103,818,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2454",103,818,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2455",103,819,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2456",103,819,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2457",103,819,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2458",103,820,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2459",103,820,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2460",103,820,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2461",103,821,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2462",103,821,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2463",103,821,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2464",103,822,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2465",103,822,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2466",103,822,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2467",103,823,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2468",103,823,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2469",103,823,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2470",103,824,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2471",103,824,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2472",103,824,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2473",104,825,1,TRUE,1,0,1,0,0,0,1,0,1,0
"2474",104,825,1,FALSE,2,1,0,0,0,0,1,1,1,0
"2475",104,825,1,FALSE,3,0,1,1,0,0,1,1,0,0
"2476",104,826,2,FALSE,1,0,1,0,1,0,0,0,0,0
"2477",104,826,2,TRUE,2,0,0,0,1,0,1,1,1,0
"2478",104,826,2,FALSE,3,0,1,1,0,0,1,1,0,0
"2479",104,827,3,FALSE,1,0,0,0,0,1,0,0,0,0
"2480",104,827,3,TRUE,2,1,0,0,1,1,0,1,0,0
"2481",104,827,3,FALSE,3,0,1,1,0,0,1,1,0,0
"2482",104,828,4,FALSE,1,0,0,0,1,0,1,0,1,0
"2483",104,828,4,TRUE,2,0,0,0,0,0,0,1,0,0
"2484",104,828,4,FALSE,3,0,1,1,0,0,1,1,0,0
"2485",104,829,5,FALSE,1,0,1,0,0,0,1,1,0,0
"2486",104,829,5,TRUE,2,1,0,1,0,0,0,0,1,0
"2487",104,829,5,FALSE,3,0,1,1,0,0,1,1,0,0
"2488",104,830,6,FALSE,1,0,0,1,0,0,1,0,0,0
"2489",104,830,6,TRUE,2,0,0,0,0,0,0,1,1,0
"2490",104,830,6,FALSE,3,0,1,1,0,0,1,1,0,0
"2491",104,831,7,FALSE,1,0,0,1,0,0,1,1,0,0
"2492",104,831,7,TRUE,2,1,0,0,0,0,1,0,0,0
"2493",104,831,7,FALSE,3,0,1,1,0,0,1,1,0,0
"2494",104,832,8,TRUE,1,0,1,1,0,1,0,1,1,0
"2495",104,832,8,FALSE,2,0,0,0,0,1,0,0,1,0
"2496",104,832,8,FALSE,3,0,1,1,0,0,1,1,0,0
"2497",105,833,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2498",105,833,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2499",105,833,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2500",105,834,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2501",105,834,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2502",105,834,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2503",105,835,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2504",105,835,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2505",105,835,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2506",105,836,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2507",105,836,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2508",105,836,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2509",105,837,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2510",105,837,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2511",105,837,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2512",105,838,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2513",105,838,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2514",105,838,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2515",105,839,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2516",105,839,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2517",105,839,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2518",105,840,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2519",105,840,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2520",105,840,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2521",106,841,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2522",106,841,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2523",106,841,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2524",106,842,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2525",106,842,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2526",106,842,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2527",106,843,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2528",106,843,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2529",106,843,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2530",106,844,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2531",106,844,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2532",106,844,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2533",106,845,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2534",106,845,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2535",106,845,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2536",106,846,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2537",106,846,6,FALSE,2,0,0,0,0,0,0,1,1,1
"2538",106,846,6,TRUE,3,0,1,1,0,0,1,1,0,1
"2539",106,847,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2540",106,847,7,FALSE,2,1,0,0,0,0,1,0,0,1
"2541",106,847,7,TRUE,3,0,1,1,0,0,1,1,0,1
"2542",106,848,8,TRUE,1,0,1,1,0,1,0,1,1,1
"2543",106,848,8,FALSE,2,0,0,0,0,1,0,0,1,1
"2544",106,848,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2545",107,849,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2546",107,849,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2547",107,849,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2548",107,850,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2549",107,850,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2550",107,850,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2551",107,851,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2552",107,851,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2553",107,851,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2554",107,852,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2555",107,852,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2556",107,852,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2557",107,853,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2558",107,853,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2559",107,853,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2560",107,854,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2561",107,854,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2562",107,854,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2563",107,855,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2564",107,855,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2565",107,855,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2566",107,856,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2567",107,856,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2568",107,856,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2569",108,857,1,FALSE,1,0,1,0,0,0,1,0,1,0
"2570",108,857,1,FALSE,2,1,0,0,0,0,1,1,1,0
"2571",108,857,1,TRUE,3,0,1,1,0,0,1,1,0,0
"2572",108,858,2,FALSE,1,0,1,0,1,0,0,0,0,0
"2573",108,858,2,FALSE,2,0,0,0,1,0,1,1,1,0
"2574",108,858,2,TRUE,3,0,1,1,0,0,1,1,0,0
"2575",108,859,3,FALSE,1,0,0,0,0,1,0,0,0,0
"2576",108,859,3,TRUE,2,1,0,0,1,1,0,1,0,0
"2577",108,859,3,FALSE,3,0,1,1,0,0,1,1,0,0
"2578",108,860,4,FALSE,1,0,0,0,1,0,1,0,1,0
"2579",108,860,4,FALSE,2,0,0,0,0,0,0,1,0,0
"2580",108,860,4,TRUE,3,0,1,1,0,0,1,1,0,0
"2581",108,861,5,TRUE,1,0,1,0,0,0,1,1,0,0
"2582",108,861,5,FALSE,2,1,0,1,0,0,0,0,1,0
"2583",108,861,5,FALSE,3,0,1,1,0,0,1,1,0,0
"2584",108,862,6,FALSE,1,0,0,1,0,0,1,0,0,0
"2585",108,862,6,FALSE,2,0,0,0,0,0,0,1,1,0
"2586",108,862,6,TRUE,3,0,1,1,0,0,1,1,0,0
"2587",108,863,7,FALSE,1,0,0,1,0,0,1,1,0,0
"2588",108,863,7,FALSE,2,1,0,0,0,0,1,0,0,0
"2589",108,863,7,TRUE,3,0,1,1,0,0,1,1,0,0
"2590",108,864,8,FALSE,1,0,1,1,0,1,0,1,1,0
"2591",108,864,8,FALSE,2,0,0,0,0,1,0,0,1,0
"2592",108,864,8,TRUE,3,0,1,1,0,0,1,1,0,0
"2593",109,865,1,TRUE,1,0,1,0,0,0,1,0,1,1
"2594",109,865,1,FALSE,2,1,0,0,0,0,1,1,1,1
"2595",109,865,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2596",109,866,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2597",109,866,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2598",109,866,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2599",109,867,3,TRUE,1,0,0,0,0,1,0,0,0,1
"2600",109,867,3,FALSE,2,1,0,0,1,1,0,1,0,1
"2601",109,867,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2602",109,868,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2603",109,868,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2604",109,868,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2605",109,869,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2606",109,869,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2607",109,869,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2608",109,870,6,TRUE,1,0,0,1,0,0,1,0,0,1
"2609",109,870,6,FALSE,2,0,0,0,0,0,0,1,1,1
"2610",109,870,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2611",109,871,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2612",109,871,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2613",109,871,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2614",109,872,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2615",109,872,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2616",109,872,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2617",110,873,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2618",110,873,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2619",110,873,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2620",110,874,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2621",110,874,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2622",110,874,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2623",110,875,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2624",110,875,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2625",110,875,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2626",110,876,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2627",110,876,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2628",110,876,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2629",110,877,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2630",110,877,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2631",110,877,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2632",110,878,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2633",110,878,6,FALSE,2,0,0,0,0,0,0,1,1,1
"2634",110,878,6,TRUE,3,0,1,1,0,0,1,1,0,1
"2635",110,879,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2636",110,879,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2637",110,879,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2638",110,880,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2639",110,880,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2640",110,880,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2641",111,881,1,TRUE,1,0,1,0,0,0,1,0,1,1
"2642",111,881,1,FALSE,2,1,0,0,0,0,1,1,1,1
"2643",111,881,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2644",111,882,2,FALSE,1,0,1,0,1,0,0,0,0,1
"2645",111,882,2,TRUE,2,0,0,0,1,0,1,1,1,1
"2646",111,882,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2647",111,883,3,FALSE,1,0,0,0,0,1,0,0,0,1
"2648",111,883,3,TRUE,2,1,0,0,1,1,0,1,0,1
"2649",111,883,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2650",111,884,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2651",111,884,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2652",111,884,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2653",111,885,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2654",111,885,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2655",111,885,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2656",111,886,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2657",111,886,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2658",111,886,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2659",111,887,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2660",111,887,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2661",111,887,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2662",111,888,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2663",111,888,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2664",111,888,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2665",112,889,1,FALSE,1,0,1,0,0,0,1,0,1,1
"2666",112,889,1,TRUE,2,1,0,0,0,0,1,1,1,1
"2667",112,889,1,FALSE,3,0,1,1,0,0,1,1,0,1
"2668",112,890,2,TRUE,1,0,1,0,1,0,0,0,0,1
"2669",112,890,2,FALSE,2,0,0,0,1,0,1,1,1,1
"2670",112,890,2,FALSE,3,0,1,1,0,0,1,1,0,1
"2671",112,891,3,TRUE,1,0,0,0,0,1,0,0,0,1
"2672",112,891,3,FALSE,2,1,0,0,1,1,0,1,0,1
"2673",112,891,3,FALSE,3,0,1,1,0,0,1,1,0,1
"2674",112,892,4,TRUE,1,0,0,0,1,0,1,0,1,1
"2675",112,892,4,FALSE,2,0,0,0,0,0,0,1,0,1
"2676",112,892,4,FALSE,3,0,1,1,0,0,1,1,0,1
"2677",112,893,5,TRUE,1,0,1,0,0,0,1,1,0,1
"2678",112,893,5,FALSE,2,1,0,1,0,0,0,0,1,1
"2679",112,893,5,FALSE,3,0,1,1,0,0,1,1,0,1
"2680",112,894,6,FALSE,1,0,0,1,0,0,1,0,0,1
"2681",112,894,6,TRUE,2,0,0,0,0,0,0,1,1,1
"2682",112,894,6,FALSE,3,0,1,1,0,0,1,1,0,1
"2683",112,895,7,FALSE,1,0,0,1,0,0,1,1,0,1
"2684",112,895,7,TRUE,2,1,0,0,0,0,1,0,0,1
"2685",112,895,7,FALSE,3,0,1,1,0,0,1,1,0,1
"2686",112,896,8,FALSE,1,0,1,1,0,1,0,1,1,1
"2687",112,896,8,TRUE,2,0,0,0,0,1,0,0,1,1
"2688",112,896,8,FALSE,3,0,1,1,0,0,1,1,0,1
"2689",113,897,1,FALSE,1,0,1,0,0,0,1,0,1,0
"2690",113,897,1,TRUE,2,1,0,0,0,0,1,1,1,0
"2691",113,897,1,FALSE,3,0,1,1,0,0,1,1,0,0
"2692",113,898,2,FALSE,1,0,1,0,1,0,0,0,0,0
"2693",113,898,2,TRUE,2,0,0,0,1,0,1,1,1,0
"2694",113,898,2,FALSE,3,0,1,1,0,0,1,1,0,0
"2695",113,899,3,FALSE,1,0,0,0,0,1,0,0,0,0
"2696",113,899,3,FALSE,2,1,0,0,1,1,0,1,0,0
"2697",113,899,3,TRUE,3,0,1,1,0,0,1,1,0,0
"2698",113,900,4,TRUE,1,0,0,0,1,0,1,0,1,0
"2699",113,900,4,FALSE,2,0,0,0,0,0,0,1,0,0
"2700",113,900,4,FALSE,3,0,1,1,0,0,1,1,0,0
"2701",113,901,5,FALSE,1,0,1,0,0,0,1,1,0,0
"2702",113,901,5,FALSE,2,1,0,1,0,0,0,0,1,0
"2703",113,901,5,TRUE,3,0,1,1,0,0,1,1,0,0
"2704",113,902,6,FALSE,1,0,0,1,0,0,1,0,0,0
"2705",113,902,6,TRUE,2,0,0,0,0,0,0,1,1,0
"2706",113,902,6,FALSE,3,0,1,1,0,0,1,1,0,0
"2707",113,903,7,TRUE,1,0,0,1,0,0,1,1,0,0
